11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,2,46,3,17,28,47,28,4,30,10,17,44,24,47,0,0,0,0,18,0,0,0,0,46,14,21,29,0,49,0,0,31,27,0,1,48,0,53,0,3,0,0,0,0,1,0,0,0,0,17,56,0,39,0,0,0,0,0,0,0,0,0,11,0,27,0,53,0,0,0,0,3,0,0,32,0,0,0,0,0,0,47,0,0,0,0,20,0,0,53,12,0,0,28,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9,17,13,32,44,27,38,0,8,46,28,0,0,22,0,16,0,2,31,38,0,14,35,0,11,0,0,38,0,0,39,3,44,0,47,42,0,0,0,0,0,0,0,26,0,5,0,0,0,0,0,39,49,0,24,43,47,0,0,55,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,44,0,10,2,0,0,0,0,11,0,0,0,0,0,0,25,0,0,14,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,34,51,46,56,0,27,26,0,0,0,0,0,0,1,35,28,49,0,0,35,7,12,0,42,20,6,18,0,0,0,29,0,0,49,25,0,52,0,22,54,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,26,16,14,0,0,30,11,18,58,0,32,0,0,0,0,0,0,0,0,0,0,7,0,26,0,0,0,54,0,0,0,0,0,0,26,0,0,0,0,0,0,13
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,48,20,35,52,19,0,30,0,41,7,29,3,45,34,14,0,0,0,0,4,0,0,17,35,48,0,10,14,0,60,33,22,3,20,0,0,0,0,0,32,0,30,0,0,0,0,0,0,0,48,0,0,42,0,0,16,0,20,42,0,0,0,14,46,0,57,0,0,36,0,0,20,45,0,0,0,0,0,35,36,0,13,0,43,0,0,0,0,0,0,12,0,53,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,12,21,24,0,0,0,0,0,9,56,0,0,15,9,0,0,0,40,54,40,0,12,37,0,23,6,5,26,7,0,0,3,0,0,0,0,0,50,0,0,0,49,0,0,0,3,0,0,20,0,42,0,0,0,0,0,0,0,48,52,44,0,0,0,0,0,0,0,12,17,0,53,0,0,22,0,0,0,53,25,0,0,0,0,0,0,29,38,0,0,41,6,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,15,49,0,11,0,21,6,0,0,17,0,7,0,0,3,0,21,7,0,0,0,19,22,0,0,16,0,0,0,2,0,0,0,24,0,22,0,37,0,45,53,0,0,10,0,0,0,0,0,0,32,0,0,31,0,4,0,0,42,0,17,1,44,0,0,0,48,0,0,0,0,0,0,10,0,36,0,0,9,0,0,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,51,41,0,15,54,35,25,4,0,0,20,0,0,0,0,0,0,0,0,32,0,0,0,0,0,15,0,15,13,51,0,43,0,33,0,20,0,0,0,0,0,54,0,31,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,0,36,0,0,17,22,54,16,0,0,32,0,0,0,0,0,0,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,19,53,23,40,51,0,48,0,13,0,14,2,0,1,0,50,53,0,0,0,0,48,0,21,0,0,0,0,0,11,0,24,15,0,0,19,0,35,0,16,50,0,0,37,18,0,0,0,0,0,46,0,0,39,2,0,0,0,0,0,0,0,42,0,27,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,52,0,45,52,22,0,0,0,0,39,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,53,0,39,33,27,38,53,52,39,0,7,0,53,0,0,21,43,5,0,55,0,20,27,6,14,16,1,50,25,11,0,56,48,0,0,0,51,0,33,42,57,26,53,11,0,19,0,19,7,0,33,7,12,0,0,0,0,0,38,0,0,0,47,30,15,0,0,0,35,0,0,0,0,42,5,0,37,10,0,35,0,0,0,19,57,40,0,14,0,0,34,0,0,0,0,0,0,54
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,52,57,0,51,45,11,34,39,43,55,0,9,0,10,0,8,0,34,57,32,0,1,0,27,16,0,0,52,0,31,17,0,0,0,0,0,10,45,0,6,0,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,32,0,0,2,0,39,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,28,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,36,16,9,24,0,16,52,7,14,0,53,0,50,0,46,56,0,0,28,42,0,0,0,18,29,0,0,24,0,0,0,0,0,32,0,0,0,0,0,50,0,0,23,0,0,50,0,41,0,0,5,0,0,53,0,51,0,22,0,0,0,0,15,39,34,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,49,5,17,0,0,0,2,0,0,0,0,0,41,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,51,26,32,25,38,21,20,0,15,0,10,39,0,0,38,0,14,0,0,30,38,17,23,2,0,54,0,0,12,0,38,0,2,0,37,36,49,0,10,3,58,45,0,54,31,35,0,0,0,0,5,32,44,0,20,0,0,0,0,10,0,9,0,0,0,0,56,0,47,0,0,0,0,0,0,0,36,0,0,0,19,0,0,0,0,46,0,48,33,0,0,0,0,0,0,14,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,50,25,42,58,31,40,3,55,7,12,53,28,28,0,26,0,0,0,6,0,33,0,0,0,44,0,0,0,41,10,7,0,0,0,0,29,0,35,0,0,0,0,0,13,0,0,5,0,4,0,0,0,0,0,16,0,29,0,0,0,0,34,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,23,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,52,31,26,54,48,39,0,0,0,36,12,0,0,48,18,22,0,0,0,42,0,0,28,0,26,0,0,0,21,0,23,0,0,0,0,43,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,53,32,0,0,0,5,0,43,0,0,0,25,13,0,0,0,0,0,0,0,0,10,0,0,0,29,0,18,0,39,44,29,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,54,40,0,55,24,0,24,0,54,38,24,16,47,46,33,0,0,0,6,0,0,54,0,6,0,0,0,0,48,0,0,0,0,0,0,0,41,48,0,0,28,0,0,1,48,0,0,0,42,0,8,0,3,0,0,15,0,0,13,0,56,0,44,0,40,0,0,0,19,0,0,4,11,0,0,0,51,42,0,51,25,51,12,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,19,36,44,46,0,29,2,5,48,29,0,0,46,33,0,0,48,25,0,3,6,37,0,0,0,0,0,0,34,0,0,0,16,26,0,7,0,25,2,0,0,24,40,0,0,0,0,0,0,0,0,0,0,33,8,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,37,3,0,0,3,0,50,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,29,49,0,43,17,10,45,58,26,38,0,26,0,44,0,0,0,0,37,0,0,0,0,26,0,54,0,0,0,0,46,4,52,22,22,0,0,0,31,0,0,0,0,29,0,8,0,0,0,0,0,0,10,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,0,0,47,0,0,0,0,0,0,0,20,0,0,0,1,0,31,18,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,30,0,30,5,25,21,0,46,31,49,0,31,0,11,0,25,0,58,0,0,0,0,22,4,0,30,16,32,49,0,54,0,0,0,14,0,0,0,0,24,16,59,0,0,16,0,54,42,0,0,22,0,0,5,0,13,0,49,0,0,43,0,0,0,46,0,0,0,0,44,44,0,12,24,0,46,0,0,0,0,0,0,0,0,0,14,52,0,0,0,0,15,0,57,46,0,10
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,48,4,0,47,0,34,18,26,0,0,43,0,0,0,44,30,0,0,0,13,31,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,25,7,33,0,2,27,24,0,39,4,18,4,20,23,10,0,13,54,47,3,39,0,0,0,48,0,0,46,49,0,0,55,41,0,0,40,33,0,0,0,0,0,0,16,46,18,0,0,0,28,13,29,0,0,22,0,0,23,0,0,48,52,5,0,0,0,46,0,0,24,0,0,20,32,0,16,0,0,0,0,45,0,28,0,5,0,0,0,0,0,0,0,0,0,0,55,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,27,0,4,0,34,33,43,0,30,0,0,0,0,15,0,53,0,0,16,0,52,58,3,0,0,0,36,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,54,0,0,0,0,0,20,0,0,40,0,0,0,0,0,0,33,0,0,0,0,0,0,34,0,0,0,0,0,29,0,44,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,27,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,28,19,6,31,35,29,46,19,9,0,39,0,0,26,22,43,0,37,45,0,42,0,0,40,56,0,38,0,0,0,5,0,28,0,28,0,17,41,0,0,10,0,0,23,59,0,0,0,0,0,0,8,15,10,2,0,15,0,8,0,0,43,0,38,16,0,4,0,0,12,55,18,0,0,0,0,18,51,36,0,0,0,0,0,13,11,0,0,6,0,0,0,0,0,0,24
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,20,26,0,34,0,0,0,32,55,42,0,0,2,28,0,0,47,0,0,0,0,0,0,0,0,42,57,0,12,0,0,19,0,6,22,0,0,0,0,37,0,0,0,54,0,0,0,0,0,36,0,0,51,0,0,0,0,0,43,0,0,0,0,0,30,0,0,0,0,28,0,0,0,0,0,0,45,0,0,0,52,0,0,0,32,0,0,0,0,0,12,0,0,0,0,0,10
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,47,23,17,0,52,0,36,0,0,40,0,26,12,38,45,14,5,22,0,51,50,0,0,48,53,27,0,2,12,0,16,44,29,0,21,13,0,0,0,0,0,14,41,0,40,37,3,33,0,0,19,6,0,0,23,0,0,0,0,0,0,53,0,0,0,0,25,0,0,3,0,0,0,0,0,34,0,37,8,0,48,0,0,0,8,0,43,0,35,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,3,12,35,36,38,38,32,0,30,22,40,26,53,0,38,41,23,8,0,0,0,0,0,43,35,0,0,2,0,11,0,0,0,0,44,0,41,0,0,0,44,19,19,0,0,0,57,0,9,0,34,0,0,39,23,0,0,22,10,0,0,0,0,0,0,10,0,39,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,22,0,18,0,6,28,0,27,56,26,14,0,0,45,0,7,54,0,43,0,39,0,0,51,0,30,23,41,0,0,52,54,0,0,0,9,0,0,0,0,0,0,26,0,0,0,27,0,0,0,0,0,0,0,47,0,15,44,29,0,0,8,0,17,0,49,0,0,0,0,0,0,0,16,0,19,0,0,0,20,12,0,0,0,0,0,0,2,21,55,0,0,2,33,0,0,37,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,33,23,0,20,15,51,50,35,31,0,0,29,8,0,48,32,0,0,0,15,10,46,30,5,41,17,0,16,0,0,0,35,37,0,40,29,0,0,0,48,0,36,16,0,0,0,0,18,0,0,22,0,0,0,0,0,0,23,0,0,27,0,0,0,34,0,0,0,0,44,0,0,23,0,48,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,40,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,33,44,16,42,0,8,12,13,0,0,14,0,45,0,37,0,42,0,47,13,0,0,4,0,0,0,23,0,0,0,13,0,0,0,0,0,39,0,0,6,0,0,0,0,0,15,6,35,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,7,0,56,25,0,0,24,0,0,0,0,0,0,18,0,0,0,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,14,55,0,0,7,18,5,15,7,4,34,45,0,42,5,46,0,29,52,47,39,0,0,0,0,52,15,0,0,0,45,0,0,0,31,0,10,0,0,46,0,33,12,0,0,0,27,46,0,0,0,38,0,30,6,0,0,0,0,0,0,54,0,26,53,0,33,0,0,43,0,34,0,0,0,0,0,0,43,0,29,0,0,58,0,0,0,0,0,0,0,0,0,0,0,22,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,22,0,40,34,0,44,31,5,0,6,49,18,0,31,49,42,14,53,27,2,33,45,44,38,7,43,14,0,0,21,8,12,0,0,0,49,41,0,0,0,43,0,52,8,0,0,5,0,0,0,0,43,0,0,0,0,35,0,30,0,48,5,0,18,0,39,13,0,0,0,0,13,9,30,0,0,0,0,43,0,0,0,0,0,20,0,0,0,30,8,0,0,8,27,9,0,46,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,56,0,0,30,3,11,0,20,0,0,6,36,19,36,14,8,22,0,0,32,0,37,56,0,0,0,0,0,23,0,0,28,7,18,0,0,0,53,0,26,20,1,0,22,0,0,50,26,22,0,0,21,0,0,0,0,0,45,43,0,0,0,0,0,0,0,9,0,0,19,0,0,0,0,35,0,0,2,26,0,0,0,0,2,0,0,46,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,25,14,12,33,0,49,30,40,55,0,19,0,38,29,43,9,2,7,0,0,0,36,50,0,1,22,16,0,1,0,0,9,0,0,50,0,47,0,0,0,0,0,0,28,20,44,16,0,24,51,0,0,0,0,29,0,0,0,33,0,0,0,0,19,0,19,0,0,52,0,0,0,0,52,9,0,0,0,0,7,0,0,0,0,0,16,42,27,0,0,13,0,14,50,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,8,29,37,45,29,14,0,0,13,0,55,0,0,13,39,15,42,13,19,0,55,25,0,0,0,8,0,0,0,0,37,0,39,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,11,0,41,6,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,32,0,0,0,25,14,0,0,0,0,0,25,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,45,0,45,48,20,52,0,0,0,0,0,18,0,0,51,0,0,28,14,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,14,37,0,0,0,32,51,43,0,51,29,36,16,0,0,0,0,38,0,16,0,19,0,5,0,38,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,50,0,0,25,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,13,55,32,0,0,0,46,0,45,0,0,36,57,0,0,44,50,0,0,5,34,0,0,0,47,0,14,26,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,38,27,0,0,10,0,0,0,0,29,0,0,0,0,0,0,0,0,25,0,0,22,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,3,57,0,0,0,37,62,27,25,20,27,54,17,0,14,23,3,19,0,17,0,9,24,34,0,0,0,4,0,0,27,53,0,0,38,0,0,0,0,35,31,23,0,0,21,0,0,6,55,0,0,0,12,0,14,14,32,17,0,41,4,37,0,16,0,0,38,0,0,0,0,23,0,0,50,0,0,0,0,0,0,0,0,0,11,25,0,0,0,0,0,36,12,0,0,27
